"Time","Y_1","Y_2"
1,2.23230441372561,2.53318150870935
2,3.77025083208456,-0.71668511900191
3,3.64920497149334,-0.496233659113562
4,3.17147177312056,0.122577758447307
5,1.72481128100604,-0.801224876204338
6,1.12444705317547,2.17243594625068
7,3.15280128307411,1.49111147939541
8,3.96097489026178,0.527021514148679
9,4.22861500588058,0.599177543520138
10,3.61141061781137,0.261976284105587
11,5.83332888419801,-1.08136365395402
12,3.41651372722446,-0.432457651302619
13,1.89778024621313,0.258981759292835
14,1.94835130637221,1.6948268142658
15,2.33977071859283,0.147493344833898
16,2.86953824373093,-1.78993393700523
17,2.25886890689611,3.50522759874095
18,3.50535956956807,0.380678153313478
19,4.46083133961752,0.172402216184385
20,2.67661968722932,0.202792051823019
21,1.51224213592123,1.68297310032293
22,3.77641622228924,0.325015935099566
23,3.74354335113702,1.40619420187021
24,3.58931036534571,2.2746253802832
25,3.80139857620999,2.35499008506715
26,2.90505504403631,0.476691383627394
27,3.09355562443711,0.628464888132409
28,4.76841193303505,0.760616430181109
29,4.20611214122611,-1.09423743422414
30,2.94846882234199,0.9537472337008
31,2.69317925398879,-1.85366662830219
32,3.49255301357581,0.327100135614662
33,3.50502447606636,1.92357804744852
34,5.03189514194862,3.22053713411717
35,3.81821091665821,1.39001528531056
36,4.51774294536226,1.8178006342425
37,5.06204933754134,-0.0941202481149822
38,2.61282518028338,-0.00321770026359891
39,2.88402375832176,0.233442584383276
40,3.51142551543657,0.949749213025894
41,2.8613765955743,0.787276314214535
42,3.09331743637819,2.75103733285364
43,3.68898453509802,2.04959217805696
44,3.80930864874077,0.982427904034929
45,3.27624405714331,0.0946922581720495
46,3.99706760981976,0.625856266264254
47,2.80366668406501,1.92062831217024
48,1.85507808681071,2.60791021486327
49,0.969793799452396,0.484965991670595
50,3.79559541996015,1.22951796919914
51,1.58865944867864,1.61053697350697
52,3.3470659402717,2.07324050445329
53,3.14854442999184,0.678145451202853
54,1.50458966271623,0.24019577951275
55,4.77942939845718,-0.136312779119174
56,4.6578501433007,0.662084543233943
57,2.52778644178781,0.639682113510036
58,3.62847496069782,0.0541028450234756
59,3.62189387521293,-0.550364560317506
60,3.59211872448732,0.214920295354408
61,3.13826485512134,-0.881060003200543
62,3.72241791471342,0.93320825459801
63,4.23057024773133,1.31650509545372
64,2.9690343547097,0.183043693498147
65,4.81639916993942,1.15084966092352
66,3.7214672365756,-0.481952881280526
67,4.59941613821779,-1.11764084669139
68,3.04562600763233,-0.883889578205552
69,3.68665928474566,1.53631583428902
70,3.70806459423092,0.975651415626344
71,4.70148988013107,1.40023942040883
72,3.49918838545062,-0.79626046837648
73,1.64683429107243,1.51988564586087
74,4.34665496100622,0.356707479962392
75,4.05143750027151,-0.714260222744556
76,2.53319451465314,2.04107552020208
77,2.92947159486466,-0.145598043354551
78,3.72697951806355,-0.161492799369411
79,2.35981117181833,0.224958344294515
80,3.31470930626974,0.70777646436722
81,3.93259397612676,1.2708146919403
82,2.41039282857537,-0.762648557938533
83,1.6987768783247,1.35026469624293
84,2.83769109222609,-0.0806598390666246
85,2.64711711593736,3.74943733249929
86,6.42848036682362,3.31297670445683
87,3.42735644045722,1.27394087721512
88,3.02904411410633,-0.334203956871596
89,3.39644416106659,2.77389074744229
90,3.33848657498167,0.76522093671464
91,0.741338883684504,-1.06373208053568
92,3.50824111640017,1.32869929125489
93,1.67643788960666,0.969446148439868
94,2.25541070612633,-0.279519460938093
95,2.76194865181455,-0.626530472066747
96,1.23501500808312,0.653993557658889
97,3.32607162834664,0.393912340217778
98,1.55085558267229,1.64383203905585
99,0.92508314142441,-0.389374879771057
100,1.46357516194348,-0.887060733495662
101,2.18376219268717,0.378596576667059
102,3.86803659351648,-0.0390138320624421
103,3.54418119018313,-0.312000390608371
104,4.12711860557743,0.287772244781202
105,2.70367489726814,-0.347713249471367
106,5.26382737863763,-0.441807687613389
107,5.41997101387788,0.539409519916721
108,2.6150867163397,-0.229553408462699
109,3.08606854732354,1.00758366259417
110,3.38027387359685,2.01232926844801
111,3.48504346348678,0.97611009063279
112,5.85033234582216,2.05302605546258
113,2.81872776272044,2.81127252982478
114,3.81208562625505,1.51296350353855
115,3.38140219013344,0.398111130422991
116,3.2078462993676,0.206399536390436
117,2.24252760352139,-0.354289434189126
118,2.15818166703629,0.0128663383018864
119,3.1020660859219,0.601061157626847
120,1.8270239270353,1.67597437036345
121,2.42375125575168,-0.855978015169681
122,2.30481852057183,0.186357777768185
123,1.55281302974544,-0.99284092978846
124,3.53765515054064,1.28162603188042
125,2.83949127682246,1.57351550068291
126,3.61416841974594,1.38333280326845
127,3.98368331317387,0.570173407288103
128,2.22147934361687,0.597286966093111
129,2.68360756070628,1.69981876051651
130,2.69096072874161,-0.206113161190137
131,3.87117872800723,1.08409931243349
132,3.85443057798766,1.83603160614824
133,3.50493986231046,-0.445410803051334
134,4.00993020890499,0.941130793199427
135,2.87175427715258,1.326512317954
136,3.0494590813537,-0.150591209066085
137,6.24543245285488,-3.02276940750932
138,3.68480315201028,0.976764949754185
139,4.32937576733798,1.03915113577852
140,4.54026074176043,-1.2037213047841
141,1.87061515844369,1.91236281601695
142,4.27142435106851,1.32350449596269
143,3.47926877298526,1.32675767711645
144,3.11885313897259,0.662149904407351
145,3.93336163224245,1.0630025216359
146,2.90977701370886,3.99959313828821
147,3.64488388796403,1.36065281401194
148,4.82043401939515,2.04729519140963
149,3.28986271555604,1.31234618769852
150,4.83538222926581,0.91900055073841
151,4.17270835694242,0.145488003673741
152,5.07265006294542,0.445439938869778
153,4.47434807858274,0.946727183452038
154,4.55066581732461,2.03223265129995
155,4.2737776929206,0.0601947797530261
156,2.9132128166023,-0.152117315487198
157,2.39518985270391,0.367216591061671
158,2.45458437052492,0.8876155803137
159,3.69248874359391,0.509582377693017
160,1.9826287100778,0.908931188418486
161,0.448650946332053,0.821943564843163
162,2.03988256669385,2.14930277495568
163,3.98672998714243,-0.1055585675684
164,1.73239394043768,1.36539099488011
165,1.93048580602194,1.60551245945378
166,1.96779391714237,1.92361941555468
167,3.09217173148979,0.36586454010547
168,2.6508917845408,-0.0520114614201043
169,3.36983996275127,-2.47830134305428
170,2.15719159834977,0.750852907102358
171,2.90650785073587,1.60893584400398
172,2.33488099659547,0.702718592717669
173,2.84463802653763,1.66774414965623
174,2.0751426738681,1.17735728960049
175,4.12839725073914,1.69926152348235
176,4.08393296138202,2.48048047039835
177,4.23475707574617,-0.0718360779699397
178,4.22513418785165,1.45004526232989
179,3.01679462700354,-1.03292779244168
180,3.67581125415249,0.474390697866164
181,2.94693919726827,-0.798402764414274
182,1.71764280939868,-0.257784885734202
183,3.06237072160638,-2.35062794894775
184,4.92582983744476,2.92816011354426
185,4.48298281383242,0.0568315656153608
186,3.90265908737361,-0.248108387083537
187,3.60222454442357,2.39639520993081
188,1.67229843090428,0.237343978280666
189,2.03100417382251,0.267802508000028
190,4.02673527785119,0.520814942912079
191,3.48862639950848,-0.376770325236274
192,2.63347362870898,-0.485159837426677
193,2.32233140972685,2.15274990734178
194,1.92911675754905,-1.05886889223439
195,2.88931365783553,-0.0867060967664248
196,2.10226261662145,0.857488264413477
197,3.2112332900411,0.355144391672511
198,3.20500052542647,0.453681821509166
199,4.52183398225183,1.36992381584284
200,1.84433841775234,2.12483594543335
201,3.25242154830386,2.15242526907494
202,3.24578777937168,-0.173072770598348
203,3.52736948922024,0.631066226527874
204,2.24537654005045,0.687691707989682
205,3.65724153279835,2.57438148023743
206,4.7949118018902,1.01383539123072
207,3.27018596353094,2.7343231232565
208,2.63906531526374,-1.49529413379265
209,2.95267049106795,0.437741903364213
210,1.35114138304477,0.305631007143994
211,1.98409049267024,0.211152872161676
212,2.46413233956119,-1.35304365232909
213,2.85635513218069,0.673612506990715
214,3.22219600029814,2.0228754937639
215,2.69887643414536,0.552368853009112
216,3.32797038249587,0.692629987611347
217,2.67765354765323,-0.22299800616505
218,2.16392314116423,0.0790269772569168
219,3.43506151297953,1.62835375581203
220,3.96602558821392,1.98940771803362
221,3.42736479023833,2.47939718918201
222,3.27768685495655,0.888716123391204
223,3.37046891664952,2.44803287492308
224,2.03565245052919,-0.175402862003037
225,4.59695173463708,1.13330092224238
226,2.39660333391182,1.04816214498937
227,4.37184667867028,-0.0804445168988518
228,2.90958320928551,0.872798524814323
229,2.32381061660266,0.283010379256367
230,2.35132918784057,-0.742178740152698
231,1.59716868870895,-1.24039421048619
232,2.16362643163657,1.23183425899818
233,1.75375116239745,0.37327889977931
234,3.11274923312885,0.580880668027667
235,1.99868784566151,1.22581604380165
236,3.6415347746036,1.39523869879339
237,5.13275706982272,0.365041593817053
238,3.34206481189787,0.491673200893092
239,2.90039785867237,2.68740115880999
240,3.09117122177011,2.25163783066385
241,3.72904814833467,2.42856252886556
242,4.08537199079831,2.19141410050111
243,0.779365917482741,0.400737969274169
244,3.15056619205232,-1.47789311436963
245,3.99431960801997,2.26834515793122
246,4.03345841521537,1.15651733033347
247,2.52673947002351,0.142720685603829
248,2.71568898363624,-0.197889402125257
249,4.69841084912601,0.16144731780385
250,4.01388045675378,-1.87983005719128
251,4.87042423473446,-0.0873818481140386
252,3.78595238762407,0.78142131880631
253,1.84963128040241,1.82179089783384
254,5.04228070971161,0.315753920547443
255,3.18420411809593,0.76280430105408
256,2.75338413320448,0.129162026571427
257,3.45284304771665,-0.255320117541724
258,3.31514025098316,0.167926980662788
259,1.79246031879921,0.307963630738952
260,2.18573704082823,-0.167294992743981
261,4.78019331340773,2.31700645094954
262,3.3174417693554,0.909403803316672
263,1.21197571534944,-0.521405613671311
264,2.04731681568432,0.080345293056866
265,3.46275658667488,1.21295366833122
266,3.30589993356457,0.339573665773617
267,2.85723528846946,0.0520235199461644
268,1.75646002337859,0.454896470137092
269,3.46963478007042,0.116952204620795
270,3.1651995443721,0.609707207253472
271,1.62857470730369,0.817017803944653
272,2.45077865670824,-1.44207549806982
273,1.52192129842019,1.37664444746334
274,3.74353521323471,0.811005053033181
275,2.70995422794378,-0.475777696331283
276,3.60591855927709,-0.725966131316589
277,4.35810344057993,0.120635359137845
278,3.92677579647501,3.4323227454491
279,3.9077183841225,2.78839474970169
280,2.84178424145568,3.60422060395806
281,0.589956563594986,-0.178953556329481
282,1.69328152486009,1.22858671416904
283,1.9672166604154,0.143880606053534
284,3.48724080552319,-1.04150132365545
285,3.34292747070773,-1.01339518376819
286,3.00633661278358,-0.710688514322963
287,2.08830641145319,0.728381913665945
288,0.981845421283548,-0.756603384273765
289,1.03498182760824,1.10846251810046
290,2.36676355378706,0.0224019217986826
291,4.55231169760675,-1.63738250662032
292,3.4239414628939,-0.225509393823317
293,4.29925774250406,-0.542534066519092
294,3.30554868437279,-0.342431174084142
295,3.48782544411447,-0.150428831873779
296,4.23180378358975,1.19098763361573
297,2.64908193700035,2.64052527314152
