"Time","Y_1","Y_2"
1,-0.781701740894675,-1.03399774173722
2,-1.36759865034016,0.214715461022494
3,-0.280100337733315,-0.741024060914942
4,1.22544130988157,0.854094967072045
5,-0.133352503165819,-0.293716679768163
6,1.76956255630513,0.856000070125542
7,-1.37637051513824,-1.54840737285908
8,0.991324633407514,1.2670193669428
9,0.228139065645631,0.480018040976805
10,-1.27725526314174,-2.4008901534274
11,0.432600571720589,0.93180267148561
12,-0.012012099627921,-0.309688810701493
13,-0.158184088027378,-1.77463447669793
14,1.5534846736853,2.60113076658767
15,0.0520292548018999,0.0165239293530444
16,1.22669788934909,0.0961759559847328
17,0.966497671974566,0.818299844722164
18,0.619230210801269,1.45717666519685
19,-1.1329373616697,-2.43959827739978
20,1.49109571989526,2.4298523803815
21,0.885399129446816,1.2743080221334
22,-0.638832882379418,-0.806119869632764
23,-0.158978933192323,0.689457638557108
24,2.87785340887043,3.48615276147839
25,0.796380538912508,0.00920270825936159
26,2.92072782901467,3.09379222815773
27,-1.04988858477641,0.17603540240211
28,1.1204766545998,1.84119061957331
29,0.517995894374504,0.705242985934503
30,-1.03914927080718,-1.65823138785579
31,-0.625165631401606,-1.12013780105841
32,0.830399583350424,3.03309874101344
33,-0.35099949290538,0.131351787899201
34,-0.468316876472645,-0.0353719465402295
35,-2.72243083307552,-3.88225936148892
36,-0.60515955832764,-0.0421640800972941
37,0.834947339222258,-0.887749934742497
38,1.63490042293652,0.518785820416936
39,-0.940461092791867,-0.129872348338891
40,-0.850858729985845,0.442976582221218
41,2.13056315170385,1.29499517682665
42,-1.01635008919978,-1.24226922184935
43,0.791203202891262,1.48135441404346
44,-0.517142613548438,0.459068715348998
45,0.378285124662607,0.952697487312766
46,0.468179878472567,0.480655553547228
47,2.31852237667065,3.05696044165157
48,0.498619756217355,-0.594722468214208
49,0.401595964425418,-0.675180952477652
50,-1.71734633295607,-1.11009586764787
51,0.11590996884103,-0.493644788991808
52,0.188076867327148,0.591259955429435
53,0.710367475177022,-0.492726317344885
54,1.50389153419559,0.793669768415162
55,-0.391348429723528,-0.0316457537535249
56,0.47082293487482,1.92861935122575
57,-0.701357135969393,0.0870355846372128
58,0.394381991172862,-0.0509906750154106
59,0.141327746415318,1.15296101382689
60,-1.49282500543751,-2.75183266028504
61,-0.374494236471202,1.14321455416731
62,-1.0847136908889,-1.29715440978416
63,0.749030174195873,0.803527770864166
64,-0.968181252933824,-0.194898028214655
65,1.05472923045399,1.38622175947958
66,-0.624631752441239,-1.86813391366315
67,1.65561393086063,0.0205389694126632
68,0.687815263869723,0.988228045389698
69,1.23064914703334,1.21660229456491
70,0.763700964737774,0.0988056114036484
71,1.48939496168982,1.26233745257355
72,-0.048333699515815,0.915721607671081
73,1.03485389952835,0.470525275672088
74,-0.783564526487558,-0.895192881201768
75,-0.11976314202826,-0.746182633064221
76,1.48073573233438,1.25872219352314
77,1.37662067494025,1.26336139188962
78,1.5393984723107,-0.0833197562928129
79,0.670095794208466,1.25020136820327
80,-0.748960300711893,0.928156208077265
81,-1.20843167621677,-1.73653849646332
82,1.47332726250074,1.38247399070798
83,1.12492582143849,0.692228348676029
84,0.717685152281347,-0.395672665008028
85,0.01884763111016,-0.157556703129603
86,0.114391872456278,-2.09540279217631
87,-0.870709340749698,-2.59488912053038
88,0.36762316541271,2.32295680463961
89,0.277750611732573,0.301267772079496
90,0.843265276207534,0.716168567980555
91,-0.225403494881304,0.236913999675553
92,-1.29062115742686,-0.770294970030014
93,-0.0124561146754314,0.103569794529078
94,-1.25259538648155,-1.72264326226026
95,0.89322062667588,1.53248250618173
96,-0.704478828591549,-0.616620868321582
97,-1.63335590546336,-0.555053041589166
98,0.518413173863829,1.85419089256458
99,-0.795014795932568,0.273108803796823
100,0.120813770096024,1.17889119434005
101,-0.971453923244406,-2.15172918576821
102,-0.876637992258806,-0.436995118441276
103,-0.287473405386551,-0.54866638603287
104,0.928741139559193,1.65381544771389
105,0.0262192833543746,-0.00287348702670731
106,-0.316753598140873,-1.32804813979555
107,-1.57406884691674,-1.16185207907161
108,1.86134762065542,1.44421453736824
109,-0.765320176505097,-0.102362379884921
110,1.27205536778904,1.18648752916247
111,-0.957751112046579,-1.10186618135089
112,1.43019460037308,1.36769890988501
113,-1.13801648397665,-0.875148830024497
114,1.33481872735405,1.36100583482523
